----------------------------------------------------------------
2019-05-12 13:48:50.449462 UTC
train_x: (48000, 28, 28, 1)
train_y: (48000, 10)
val_x: (12000, 28, 28, 1)
val_y: (12000, 10)
From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/metrics_impl.py:455: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
training...
epoch: 1, loss_train: 1.7040484008689722, acc_train: 0.8320557625343402, loss_val: 1.7050447990496953, acc_val: 0.8304679681857426
From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:966: remove_checkpoint (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to delete files with this prefix.
epoch: 2, loss_train: 1.585585645089547, acc_train: 0.8478796885659298, loss_val: 1.5884170264005661, acc_val: 0.8610271622737249
epoch: 3, loss_train: 1.5609313366313775, acc_train: 0.8706906160960595, loss_val: 1.5636540949344635, acc_val: 0.8779740075270335
epoch: 4, loss_train: 1.5482789372404417, acc_train: 0.8839874713371197, loss_val: 1.5510242372751235, acc_val: 0.8888414780298869
epoch: 5, loss_train: 1.538212848206361, acc_train: 0.8931797280907631, loss_val: 1.5407428363958995, acc_val: 0.8969624032576878
epoch: 6, loss_train: 1.5299573148290315, acc_train: 0.9004410117864609, loss_val: 1.532609537243843, acc_val: 0.9035029898087183
epoch: 7, loss_train: 1.5237806044518947, acc_train: 0.9063826208313306, loss_val: 1.5263300240039825, acc_val: 0.9089540193478266
epoch: 8, loss_train: 1.5181434584160647, acc_train: 0.911426367238164, loss_val: 1.5205044766267142, acc_val: 0.913655410706997
epoch: 9, loss_train: 1.5137525563438734, acc_train: 0.9158207354446252, loss_val: 1.5159125576416652, acc_val: 0.9177886168162028
epoch: 10, loss_train: 1.509940676142772, acc_train: 0.9197018024822076, loss_val: 1.5119221786657968, acc_val: 0.9214834441741308
epoch: 11, loss_train: 1.5069538513819376, acc_train: 0.9231779975195725, loss_val: 1.5089849442243577, acc_val: 0.9247430135806401
epoch: 12, loss_train: 1.5046263381838798, acc_train: 0.9262296482920647, loss_val: 1.506831615169843, acc_val: 0.9276248842477799
epoch: 13, loss_train: 1.502173113077879, acc_train: 0.9289598677307367, loss_val: 1.5045399884382884, acc_val: 0.9302302892009418
epoch: 14, loss_train: 1.4995000712573527, acc_train: 0.931456879278024, loss_val: 1.5019677847623825, acc_val: 0.932636734843254
epoch: 15, loss_train: 1.4969448780020078, acc_train: 0.9337923403829336, loss_val: 1.4994379788637162, acc_val: 0.9348982721567154
epoch: 16, loss_train: 1.4951228780051073, acc_train: 0.9359739386787017, loss_val: 1.4974950750668843, acc_val: 0.9370020166039467
epoch: 17, loss_train: 1.4932822600007056, acc_train: 0.9380021610607704, loss_val: 1.4956670184930165, acc_val: 0.9389550243814786
epoch: 18, loss_train: 1.4916551547745864, acc_train: 0.9398893872896831, loss_val: 1.4943092515071232, acc_val: 0.9407732958594958
epoch: 19, loss_train: 1.490045783172051, acc_train: 0.9416396010667085, loss_val: 1.4930689146121343, acc_val: 0.9424636115630468
epoch: 20, loss_train: 1.4885899531344573, acc_train: 0.9432720606525739, loss_val: 1.4919049322605134, acc_val: 0.9440450827280681
epoch: 21, loss_train: 1.48704153423508, acc_train: 0.944814121723175, loss_val: 1.4908665478229524, acc_val: 0.9455447897315026
epoch: 22, loss_train: 1.4859572485089303, acc_train: 0.946265876169006, loss_val: 1.490215117732684, acc_val: 0.9469564879933993
epoch: 23, loss_train: 1.484933890402317, acc_train: 0.9476372100412845, loss_val: 1.489587777853012, acc_val: 0.9482930396993955
epoch: 24, loss_train: 1.4841818168759346, acc_train: 0.9489265109101931, loss_val: 1.488963849345843, acc_val: 0.949538309375445
epoch: 25, loss_train: 1.4835146233439445, acc_train: 0.9501339173565309, loss_val: 1.4884192645549774, acc_val: 0.9507087936004003
